"Country","Year",">Scope<","consumer price ($)",">Value Footnotes<"
"New Caledonia","1969","Nouméa","74.225599065","109"
"New Zealand","2008","Not applicable","124.40933852",""
"New Zealand","2007","Not applicable","119.61536965",""
"New Zealand","2006","Not applicable","116.80914397","4"
"New Zealand","2005","Not applicable","113.03501946",""
"New Zealand","2004","Not applicable","109.70330739",""
"New Zealand","2003","Not applicable","107.24708171",""
"New Zealand","2002","Not applicable","105.39883268",""
"New Zealand","2001","Not applicable","102.62645914",""
"New Zealand","2000","Not applicable","100",""
"New Zealand","1999","Not applicable","97.470817121",""
"New Zealand","1998","Not applicable","97.568093385","4"
"New Zealand","1997","Not applicable","96.415015918",""
"New Zealand","1996","Not applicable","95.261938451",""
"New Zealand","1995","Not applicable","93.13318005",""
"New Zealand","1994","Not applicable","89.762645914",""
"New Zealand","1993","Not applicable","88.25477538",""
"New Zealand","1992","Not applicable","87.101697913",""
"New Zealand","1991","Not applicable","86.214715246",""
"New Zealand","1990","Not applicable","83.997258578","13"
"New Zealand","1989","Not applicable","94.208144796",""
"New Zealand","1988","Not applicable","89.140271493","4"
"New Zealand","1987","Not applicable","83.797145427",""
"New Zealand","1986","Not applicable","72.423164198",""
"New Zealand","1985","Not applicable","63.958806074",""
"New Zealand","1984","Not applicable","55.388643474",""
"New Zealand","1983","Not applicable","52.214509177",""
"New Zealand","1982","Not applicable","48.617156975",""
"New Zealand","1981","Not applicable","41.877411818",""
"New Zealand","1980","Not applicable","36.275064785",""
"New Zealand","1979","Not applicable","30.984840958",""
"New Zealand","1978","Not applicable","27.234072264",""
"New Zealand","1977","Not applicable","24.324449159",""
"New Zealand","1976","Not applicable","21.277280234",""
"New Zealand","1975","Not applicable","18.198369967",""
"New Zealand","1974","Not applicable","15.865381259",""
"New Zealand","1973","Not applicable","14.283604334",""
"New Zealand","1972","Not applicable","13.19910845",""
"New Zealand","1971","Not applicable","12.347382413",""
"New Zealand","1970","Not applicable","11.183533171",""
"Nicaragua","2008","Not applicable","214.2","110"
"Nicaragua","2007","Not applicable","178.8","110"
"Nicaragua","2006","Not applicable","160.9","110"
"Nicaragua","2005","Not applicable","147.4","110"
"Nicaragua","2004","Not applicable","134.5","110"
"Nicaragua","2003","Not applicable","123.98","110"
"Nicaragua","2002","Not applicable","117.73","110"
"Nicaragua","2001","Not applicable","113.48","110"
"Nicaragua","2000","Managua","100","111"
"Nicaragua","1999","Managua","89.649899821","111"
"Nicaragua","1999","Not applicable","100","110"
"Nicaragua","1998","Managua","80.612675314","111"
"Nicaragua","1997","Managua","71.306548561","111"
"Nicaragua","1996","Managua","65.290519878","111"
"Nicaragua","1995","Managua","58.494147422","111"
"Nicaragua","1994","Managua","52.725930613","4,111"
"Nicaragua","1993","Managua","48.922275292","111"
"Nicaragua","1992","Managua","40.636383744","111"
"Nicaragua","1991","Managua","32.859334542","111"
"Nicaragua","1990","Managua","1.079093635","111"
"Nicaragua","1989","Managua","0.0142262346","111"
"Nicaragua","1988","Managua","0.000295826","13,111"
"Nicaragua","1987","Managua","69255.54","111"
"Nicaragua","1986","Managua","6852.48","111"
"Nicaragua","1985","Managua","876.69","111"
"Nicaragua","1984","Managua","274.43","111"
"Nicaragua","1983","Managua","202.61","111"
"Nicaragua","1982","Managua","154.58","111"
"Nicaragua","1981","Managua","123.87","111"
"Nicaragua","1980","Managua","100","4,111"
"Nicaragua","1979","Managua","73.910731089","111"
"Nicaragua","1978","Managua","49.875219899","111"
"Nicaragua","1977","Managua","47.702818803","111"
"Nicaragua","1976","Managua","42.826167001","111"
"Nicaragua","1975","Managua","41.652006709","111"
"Nicaragua","1974","Managua","38.73501616","111"
"Nicaragua","1973","Managua","34.570224604","5,111"
"Niger","2008","Niamey, Afric.","126.46139706","2"
"Niger","2007","Niamey, Afric.","113.62132353","2"
"Niger","2006","Niamey, Afric.","113.60294118","2"
"Niger","2005","Niamey, Afric.","113.51102941","2"
"Niger","2004","Niamey, Afric.","105.23897059","2"
"Niger","2003","Niamey, Afric.","105.05514706","2"
"Niger","2002","Niamey, Afric.","106.70955882","2"
"Niger","2001","Niamey, Afric.","103.95220588","2"
"Niger","2000","Niamey, Afric.","100","2"
"Niger","1999","Niamey, Afric.","97.150735294","2"
"Niger","1998","Niamey, Afric.","99.448529412","2,4"
"Niger","1997","Niamey, Afric.","94.624117253","2"
"Niger","1996","Niamey, Afric.","91.911764706","2"
"Niger","1995","Niamey, Afric.","87.288436501","2"
"Niger","1994","Niamey, Afric.","78.719868229","2"
"Niger","1993","Niamey, Afric.","58.069002249","2"
"Niger","1992","Niamey, Afric.","58.253935377","2"
"Niger","1991","Niamey, Afric.","59.240245394","2,112"
"Niger","1990","Niamey, Afric.","61.288445841","2"
"Niger","1989","Niamey, Afric.","61.64437606","2"
"Niger","1988","Niamey, Afric.","63.424027157","2"
"Niger","1987","Niamey, Afric.","64.341231953","2"
"Niger","1986","Niamey, Afric.","68.95463518","2"
"Niger","1985","Niamey, Afric.","71.240802358","2"
"Niger","1984","Niamey, Afric.","72.007421292","2"
"Niger","1983","Niamey, Afric.","66.367296278","2"
"Niger","1982","Niamey, Afric.","68.037430384","2"
"Niger","1981","Niamey, Afric.","61.630686436","2"
"Niger","1980","Niamey, Afric.","49.583817475","2,113"
"Niger","1979","Niamey, Afric.","45.422171834","2"
"Niger","1978","Niamey, Afric.","41.903938512","2"
"Niger","1977","Niamey, Afric.","38.070843843","2"
"Niger","1976","Niamey, Afric.","30.883791337","2"
"Niger","1975","Niamey, Afric.","24.997253095","2"
"Niger","1974","Niamey, Afric.","22.916430274","2"
"Niger","1973","Niamey, Afric.","22.14981134","2"
"Niger","1972","Niamey, Afric.","19.822575291","2"
"Niger","1971","Niamey, Afric.","18.070303442","2"
"Niger","1970","Niamey, Afric.","17.331063756","2"
"Niger","1969","Niamey, Afric.","17.139409022","2"
"Nigeria","2008","Not applicable","263.94615275",""
"Nigeria","2007","Not applicable","236.56668533",""
"Nigeria","2006","Not applicable","224.47986347",""
"Nigeria","2005","Not applicable","207.39657763",""
"Nigeria","2004","Not applicable","175.95928829",""
"Nigeria","2003","Not applicable","153.07086219","4"
"Nigeria","2002","Not applicable","134.18224254",""
"Nigeria","2001","Not applicable","118.86956933",""
"Nigeria","2000","Not applicable","100",""
"Nigeria","1999","Not applicable","93.512584633",""
"Nigeria","1998","Not applicable","87.709476979",""
"Nigeria","1997","Not applicable","79.543460642",""
"Nigeria","1996","Not applicable","73.474651092",""
"Nigeria","1995","Not applicable","56.098192726",""
"Nigeria","1994","Not applicable","32.884091029",""
"Nigeria","1993","Not applicable","20.941431392",""
"Nigeria","1992","Not applicable","13.324086685",""
"Nigeria","1991","Not applicable","9.2160122992",""
"Nigeria","1990","Not applicable","8.1548757969",""
"Nigeria","1989","Not applicable","7.5950636264",""
"Nigeria","1988","Not applicable","5.0466649399",""
"Nigeria","1987","Not applicable","3.564973026",""
"Nigeria","1986","Not applicable","3.108210857",""
"Nigeria","1985","Not applicable","2.8157716635","4"
"Nigeria","1984","Not applicable","2.6684923104",""
"Nigeria","1983","Not applicable","1.9117209309",""
"Nigeria","1982","Not applicable","1.5513813279",""
"Nigeria","1981","Not applicable","1.4407762802",""
"Nigeria","1980","Not applicable","1.1922059886",""
"Nigeria","1979","Not applicable","1.0845116",""
"Nigeria","1978","Not applicable","0.9704137612",""
"Nigeria","1977","Not applicable","0.8324485174",""
"Nigeria","1976","Not applicable","0.7212613378",""
"Nigeria","1975","Not applicable","0.5821318304",""
"Niue","2008","Not applicable","139.33125",""
"Niue","2007","Not applicable","127.8",""
"Niue","2006","Not applicable","119.7",""
"Niue","2005","Not applicable","117",""
"Niue","2004","Not applicable","116.55","114"
"Niue","2003","Not applicable","112.275","4"
"Niue","2002","Not applicable","109.7133758",""
"Niue","2001","Not applicable","106.76751592",""
"Niue","2000","Not applicable","100",""
"Niue","1999","Not applicable","96.576433121",""
"Niue","1998","Not applicable","95.700636943",""
"Niue","1997","Not applicable","94.347133758",""
"Niue","1996","Not applicable","92.197452229",""
"Niue","1995","Not applicable","92.117834395",""
"Niue","1994","Not applicable","91.560509554",""
"Niue","1993","Not applicable","90.047770701",""
"Niue","1992","Not applicable","88.853503185",""
"Niue","1991","Not applicable","84.633757962",""
"Niue","1990","Not applicable","80.652866242",""
"Niue","1989","Not applicable","75.796178344",""
"Niue","1988","Not applicable","69.267515924",""
"Niue","1987","Not applicable","65.605095541",""
"Niue","1986","Not applicable","61.146496815",""
"Niue","1985","Not applicable","57.165605096",""
"Niue","1984","Not applicable","51.433121019",""
"Niue","1983","Not applicable","46.974522293",""
"Niue","1982","Not applicable","41.560509554","4"
"Niue","1981","Not applicable","36.44029335",""
"Niue","1980","Not applicable","31.593128439",""
"Niue","1979","Not applicable","27.76733042",""
"Niue","1978","Not applicable","25.430304481",""
"Niue","1977","Not applicable","22.106534256",""
"Niue","1976","Not applicable","18.609650998","4"
"Niue","1975","Not applicable","13.173901777",""
"Niue","1974","Not applicable","10.838706675",""
"Niue","1973","Not applicable","9.2492041272",""
"Niue","1972","Not applicable","8.0194655303",""
"Norfolk Island","2006","Not applicable","134.44691908",""
"Norfolk Island","2005","Not applicable","125.16703786",""
"Norfolk Island","2004","Not applicable","118.63400148",""
"Norfolk Island","2003","Not applicable","109.13140312",""
"Norfolk Island","2002","Not applicable","105.86488493",""
"Norfolk Island","2001","Not applicable","103.11804009",""
"Norfolk Island","2000","Not applicable","100",""
"Norfolk Island","1999","Not applicable","96.436525612",""
"Norfolk Island","1998","Not applicable","93.466963623",""
"Norfolk Island","1997","Not applicable","90.051967335",""
"Norfolk Island","1996","Not applicable","88.344469191",""
"Norfolk Island","1995","Not applicable","85.59762435",""
"Norfolk Island","1994","Not applicable","82.92501856",""
"Norfolk Island","1993","Not applicable","80.178173719",""
"Norfolk Island","1992","Not applicable","77.431328879",""
"Norfolk Island","1991","Not applicable","75.723830735",""
"Northern Mariana Islands","2008","Saipan","117.22236021",""
"Northern Mariana Islands","2007","Saipan","111.89855243",""
"Northern Mariana Islands","2006","Saipan","104.65225851",""
"Northern Mariana Islands","2005","Saipan","99.772101373",""
"Northern Mariana Islands","2004","Saipan","99.279156209",""
"Northern Mariana Islands","2003","Saipan","98.391854912","4"
"Northern Mariana Islands","2002","Saipan","99.377745242",""
"Northern Mariana Islands","2001","Saipan","99.194729136",""
"Northern Mariana Islands","2000","Saipan","100",""
"Northern Mariana Islands","1999","Saipan","98.023426061",""
"Northern Mariana Islands","1998","Saipan","96.669106881",""
"Northern Mariana Islands","1997","Saipan","96.980234261",""
"Northern Mariana Islands","1996","Saipan","95.900439239",""
"Northern Mariana Islands","1995","Saipan","93.155197657",""
"Northern Mariana Islands","1994","Saipan","91.508052709",""
"Northern Mariana Islands","1993","Saipan","89.019033675",""
"Northern Mariana Islands","1992","Saipan","85.248901903",""
"Northern Mariana Islands","1991","Saipan","78.001464129",""
"Northern Mariana Islands","1990","Saipan","72.950219619",""
"Northern Mariana Islands","1989","Saipan","84.773060029",""
"Northern Mariana Islands","1988","Saipan","87.664714495",""
"Northern Mariana Islands","1986","Saipan","78.03806735",""
"Northern Mariana Islands","1985","Saipan","74.524158126",""
"Northern Mariana Islands","1984","Saipan","72.401171303",""
"Northern Mariana Islands","1983","Saipan","70.058565154",""
"Northern Mariana Islands","1982","Saipan","65.19033675",""
"Northern Mariana Islands","1981","Saipan","56.918008785",""
"Northern Mariana Islands","1980","Saipan","46.742313324",""
"Northern Mariana Islands","1979","Saipan","42.532942899",""
"Norway","2008","Not applicable","116.68246445",""
"Norway","2007","Not applicable","112.41706161",""
"Norway","2006","Not applicable","111.56398104",""
"Norway","2005","Not applicable","109.09952607",""
"Norway","2004","Not applicable","107.39336493",""
"Norway","2003","Not applicable","106.91943128",""
"Norway","2002","Not applicable","104.36018957",""
"Norway","2001","Not applicable","103.03317536",""
"Norway","2000","Not applicable","100",""
"Norway","1999","Not applicable","96.966824645",""
"Norway","1998","Not applicable","94.786729858","4"
"Norway","1997","Not applicable","92.693322718",""
"Norway","1996","Not applicable","90.359688528",""
"Norway","1995","Not applicable","89.227189584",""
"Norway","1994","Not applicable","87.099464294",""
"Norway","1993","Not applicable","85.898329049",""
"Norway","1992","Not applicable","83.976512658",""
"Norway","1991","Not applicable","82.054696267",""
"Norway","1990","Not applicable","79.34356243",""
"Norway","1989","Not applicable","76.220610794",""
"Norway","1988","Not applicable","72.89175026",""
"Norway","1987","Not applicable","68.327436331",""
"Norway","1986","Not applicable","62.836532357",""
"Norway","1985","Not applicable","58.615399927",""
"Norway","1984","Not applicable","55.458130141",""
"Norway","1983","Not applicable","52.197905906",""
"Norway","1982","Not applicable","48.148364225",""
"Norway","1981","Not applicable","43.240868798",""
"Norway","1980","Not applicable","38.058828172",""
"Norway","1979","Not applicable","34.31814984",""
"Norway","1978","Not applicable","32.739514947",""
"Norway","1977","Not applicable","30.268608159",""
"Norway","1976","Not applicable","27.76338322",""
